,date,reserve0,reserve1
2037,1623834000,32850.184483429,7643046.202229650790511672
2038,1623837600,32530.673278347,7718463.689654885226823451
2039,1623841200,32507.977760426,7723910.609985963701491291
2040,1623844800,32466.018605195,7733923.055480889058303665
2041,1623848400,32222.37290768,7793026.120417349923655755
2042,1623852000,32306.190859117,7772881.738632379266693951
2043,1623855600,33329.899498371,7534950.481621236156618301
2044,1623859200,33280.285032616,7546217.453207254259150386
2045,1623862800,32789.864613744,7659449.198555621405408884
2046,1623866400,32744.421396422,7670111.09772265422701927
2047,1623870000,32725.790919294,7674490.759214037350117288
2048,1623873600,32826.079258499,7646556.958248122822365952
2049,1623877200,32728.942268626,7669219.655213136893269327
2050,1623880800,32953.814913706,7617228.827932448543367623
2051,1623884400,32676.566050392,7682224.508797186921684884
2052,1623888000,32646.750875958,7689278.530408134420192989
2053,1623891600,32627.204399829,7693898.924759212237420198
2054,1623895200,32388.626587137,7801766.72673493203883817
2055,1623898800,32551.418587504,7819120.428434815059144951
2056,1623902400,32474.836304566,7837626.496334910110164246
2057,1623906000,32626.848799542,7794424.450857838199548376
2058,1623909600,32256.766606113,7884298.659740139648723982
2059,1623913200,32302.222020865,7893941.92380395554347912
2060,1623916800,32324.153484704,7888656.361176966405984592
2061,1623920400,32325.201147557,7889374.445836081152247217
2062,1623924000,32104.818542006,7944004.942748580777468037
2063,1623927600,32092.969300181,7947047.96062550567824161
2064,1623931200,31681.926297215,8050534.907086616936542163
2065,1623934800,32554.513345091,7937380.629166093118454656
2066,1623938400,32521.069311376,7944669.962769200786439706
2067,1623942000,32614.529968275,7922090.782416698819196246
2068,1623945600,32635.379755614,7917113.445649189690385468
2069,1623949200,33123.603877251,7802395.868181127539251137
2070,1623952800,32781.340116675,7884214.170827303042260621
2071,1623956400,32605.690939764,7927376.823631544197565287
2072,1623960000,32553.590493235,7940115.641994864594807563
2073,1623963600,32491.786235532,7956044.522564192571995339
2074,1623967200,32292.37299125,8005385.156909004990877217
2075,1623970800,32073.266536755,8060355.688072581623305635
2076,1623974400,32265.102672401,8024254.90883900032053683
2077,1623978000,32323.038601295,8010008.228089577923327918
2078,1623981600,32384.492364697,7995102.653889872618401079
2079,1623985200,32400.86973421,7991088.932389767920097294
2080,1623988800,32367.87616864,7991536.130586643115865321
2081,1623992400,32340.821611543,7998346.216471971078673725
2082,1623996000,32330.710825905,8000914.450775631756350598
2083,1623999600,32265.047359451,8067611.156523583877655111
2084,1624003200,32452.721350432,8021213.866652141674783058
2085,1624006800,32390.033849466,8036860.329203952016796764
2086,1624010400,32431.08648523,8026805.029292690094970957
2087,1624014000,32353.6961835,8046066.038561170198769475
2088,1624017600,32208.049427659,8082850.425367053375358519
2089,1624021200,32144.490981827,8098892.521865461419982289
2090,1624024800,32348.810398149,8048172.276107579888921453
2091,1624028400,32596.27118347,8089486.374692418402522995
2092,1624032000,32531.072233496,8055952.129341789331757163
2093,1624035600,32392.192847688,8038560.484114310128148948
2094,1624039200,32315.401685179,8059102.90994140072407105
2095,1624042800,32463.799185208,8043887.592274532798510124
2096,1624046400,32229.105799689,8103773.807529152452285251
2097,1624050000,32210.938723711,8109078.102924890154730092
2098,1624053600,31988.128649313,8165849.779157503092442234
2099,1624057200,32261.724566084,8103362.260639469342250585
2100,1624060800,32182.605731483,8127954.001169454892980613
2101,1624064400,32095.344256636,8150627.072876546588978711
2102,1624068000,31876.074060895,8206866.699294764467677809
2103,1624071600,31729.488228571,8245020.974372118946314253
2104,1624075200,31700.904968504,8253308.199897013404331186
2105,1624078800,31680.560524243,8258624.215009543284261279
2106,1624082400,31731.744877941,8245387.313607734137992076
2107,1624086000,31461.631209584,8316545.47272561697376131
2108,1624089600,31281.986857397,8423728.492248104554053589
2109,1624093200,30626.967139366,8547234.496995823174569799
2110,1624096800,31468.070612606,8539864.98679071572476646
2111,1624100400,31581.153213738,8510762.727939622950908091
2112,1624104000,31279.035475258,8571322.23342338511573841
2113,1624107600,30972.482436441,8658072.254922683604133359
2114,1624111200,30553.311916664,8777504.177111691437589186
2115,1624114800,30130.338273515,8901732.921197938176657646
2116,1624118400,29363.07761569,9136417.035199119231451348
2117,1624122000,29186.030972549,9199527.94061647870985882
2118,1624125600,29621.375578338,9065432.448863094930725828
2119,1624129200,30129.707843845,8913070.356453175863232463
2120,1624132800,30098.026318576,8922582.221683691555291856
2121,1624136400,30062.223533003,8934532.145244394328069976
2122,1624140000,30040.160018883,8941191.698419807794020543
2123,1624143600,30041.248296207,8929607.520670845451984755
2124,1624147200,29772.151896926,9010987.41449365862478309
2125,1624150800,29556.621690272,9077188.782244149769715225
2126,1624154400,29940.53488552,8961331.65896673800788798
2127,1624158000,29909.290200797,8970743.436670307928241788
2128,1624161600,29659.320924722,9046771.243558828479837855
2129,1624165200,29451.989468162,9161919.384962804816429409
2130,1624168800,28492.940066452,9471786.721225833901771521
2131,1624172400,28768.937609916,9382468.108656300011445217
2132,1624176000,28782.192666957,9378196.561069584103303069
2133,1624179600,28598.637664917,9438704.048155810898946714
2134,1624183200,30130.029648484,8960793.879545510333767601
2135,1624186800,30350.839608987,8898287.303459169912042942
2136,1624190400,30215.558011997,8938693.536992925159425714
2137,1624194000,30112.419170506,8970061.628825852370209801
2138,1624197600,29287.324070186,9223827.324437490813169726
2139,1624201200,29729.069996365,9087240.100655224991529772
2140,1624204800,29461.983817812,9175052.911200046219580612
2141,1624208400,29374.58146078,9202631.539912330769029862
2142,1624212000,29369.903499915,9204211.526711657632169663
2143,1624215600,29564.834885665,9218264.826185655513212138
2144,1624219200,29321.892822319,9295881.124817934594448474
2145,1624222800,28699.488760773,9499130.496338008207435221
2146,1624226400,29472.075086854,9252005.520602731984896214
2147,1624230000,29125.404660427,9362497.237857206287450314
2148,1624233600,28969.644010246,9413074.225418417280677867
2149,1624237200,28855.514621696,9450484.815544018017134212
2150,1624240800,26534.722262571,10280204.121735499375572442
2151,1624244400,27161.892423319,10142810.325294526978957403
2152,1624248000,27213.561796605,10126185.420348247864300095
2153,1624251600,27769.25049431,9924438.114122965734809878
2154,1624255200,27518.813627506,10015207.7668416920549469
2155,1624258800,27498.300248084,10024214.045354030564454658
2156,1624262400,27476.605013138,10033465.439372076027188439
2157,1624266000,27623.622143179,10010533.471648042550596203
2158,1624269600,28021.827666225,9868856.621726252015852726
2159,1624273200,28972.933184646,9547107.771112559152240472
2160,1624276800,28465.390363976,9215389.598010926544131356
2161,1624280400,29018.533880214,9040562.449222721368744329
2162,1624284000,28930.161802569,9069548.687852931402909569
2163,1624287600,28641.838096228,9152268.376233412443657668
2164,1624291200,28965.312467849,9050929.889346336168714948
2165,1624294800,28527.532073326,9190895.708463532334125717
2166,1624298400,28469.380190047,9210020.197567147279982652
2167,1624302000,28628.07590891,9159278.414694145022255492
2168,1624305600,28374.616083688,9241508.231447264989743455
2169,1624309200,28408.045626004,9230788.924585909250782687
2170,1624312800,28657.508603734,9152165.335821808660117045
2171,1624316400,28897.232378602,9077248.509275797791671862
2172,1624320000,29186.741107869,8987633.097962464496708086
2173,1624323600,29052.990959,9139432.09166054315774255
2174,1624327200,29121.947235514,9111646.1110437371658209
2175,1624330800,29252.901254933,9071039.986940962400792625
2176,1624334400,29200.733796135,9078440.642573989048958246
2177,1624338000,29260.74984428,9142758.904360715279658458
2178,1624341600,29239.403595957,9173539.57447018566991934
2179,1624345200,29256.011196954,9168596.608239921614424255
2180,1624348800,30171.951247309,8891281.554623481270915591
2181,1624352400,32192.244637303,7921923.857140967840472131
2182,1624356000,32818.866603045,7771559.145460034450135617
2183,1624359600,32839.089606458,7783564.960423572273183956
2184,1624363200,33955.498862681,7528843.957572675138671771
2185,1624366800,34117.421516875,7441262.15950183484482345
2186,1624370400,33836.9319592,7503524.194017624033565503
2187,1624374000,32454.416392847,7826014.948099107701359373
2188,1624377600,32255.609817857,7875944.515920974468167286
2189,1624381200,31982.674159563,7943448.36966217863099134
2190,1624384800,31992.419986462,7941168.227180134564949308
2191,1624388400,32245.648718896,7901722.605647126246514271
2192,1624392000,32841.993586794,7758898.099705824207952513
2193,1624395600,32823.841055883,7763278.286408986827564818
2194,1624399200,32691.636224696,7795134.08466200572600414
2195,1624402800,32477.254108639,7846763.260935087196750261
2196,1624406400,32508.384434883,7838644.224152475328523262
2197,1624410000,32298.982439156,7889861.890884306739430501
2198,1624413600,31940.389385427,8284740.598004425996210646
2199,1624417200,32542.303205087,8264239.466773924758101921
2200,1624420800,32621.568437171,8244247.166838044964208683
2201,1624424400,32305.749145108,8325279.171087343854856252
2202,1624428000,32082.649138432,8388312.10469233137170112
2203,1624431600,32152.636672961,8370206.372250984718057278
2204,1624435200,32361.809973942,8316435.231911822895616699
2205,1624438800,31531.188199365,8536403.570326756678621371
2206,1624442400,31561.062292397,8589061.09192391240672983
2207,1624446000,31317.952678754,8661630.942213895531519156
2208,1624449600,31083.360158443,8727536.667906518892235406
2209,1624453200,31069.808931618,8732052.510100887486254193
2210,1624456800,30921.925593154,8773960.6354188888221521
2211,1624460400,30691.917465125,8840615.172570979934666324
2212,1624464000,30529.63802051,8948373.082244508744464195
2213,1624467600,30902.516748361,8848736.848702044727122068
2214,1624471200,31181.165102001,8770068.249695125323195287
2215,1624474800,31438.135481033,8697162.400220128501170422
2216,1624478400,31511.737129051,8680616.180797294549184295
2217,1624482000,31498.816862873,8684197.354938781015707348
2218,1624485600,31526.617367511,8676630.498463369928785503
2219,1624489200,31066.105647984,8805797.516176926163522564
2220,1624492800,31436.942280839,8766681.444103710738099276
2221,1624496400,31633.330814489,8713507.437691501178446473
2222,1624500000,31682.475958054,8700293.764368393252801067
2223,1624503600,31663.914530713,8705428.484832776981427009
2224,1624507200,31766.628136068,8677410.161502794665484017
2225,1624510800,31556.555607562,8735411.534653782185094607
2226,1624514400,31594.897756802,8805247.557781605789738255
2227,1624518000,31700.707977248,8776178.005612162400298261
2228,1624521600,31656.614806696,8788453.348091824469097844
2229,1624525200,31677.09073236,8783033.460530894003656198
2230,1624528800,31854.174773627,8734424.950966348312984241
2231,1624532400,31779.939721791,8754889.214928001744272053
2232,1624536000,31774.289730681,8756552.36000495266788896
2233,1624539600,31744.971201232,8764664.602350862663330638
2234,1624543200,31462.174340626,8863062.200138177703541456
2235,1624546800,31155.233622922,8950820.272249491460562214
2236,1624550400,30017.912415105,9292395.601014032820625883
2237,1624554000,30339.731820685,9267636.110283633025952877
2238,1624557600,30185.526876747,9315922.052516744750267904
2239,1624561200,30140.771093876,9329837.622465930118303813
2240,1624564800,30049.632359064,9358364.287656749776510689
2241,1624568400,30225.007770973,9304411.103834539325135257
2242,1624572000,30792.079032776,9133806.678330068962276843
2243,1624575600,31152.167848893,9028679.707003748708845354
2244,1624579200,31139.705802311,9032918.575568511630418311
2245,1624582800,30917.474130149,9098142.942334801234173408
2246,1624586400,30871.404340532,9111782.100136497880174651
2247,1624590000,30867.132649038,9113103.877982289137269462
2248,1624593600,30673.280238445,9171186.41001478585819502
2249,1624597200,30770.842725888,8783590.417283543816181999
2250,1624600800,30745.520038488,8570993.803317709995274658
2251,1624604400,30710.936185375,8582422.584815845649932901
2252,1624608000,30239.349600745,8716718.341451086572025991
2253,1624611600,30443.556611126,8958126.352565756337410276
2254,1624615200,30508.072729085,8939334.235943778171203141
2255,1624618800,30686.247567175,8887704.863727172475963354
2256,1624622400,31374.46353407,8746462.349430471178231297
2257,1624626000,31805.770218669,8628268.247735281586954216
2258,1624629600,31815.531089878,8625706.695612090776677371
2259,1624633200,32011.22583818,8573200.588598755653752465
2260,1624636800,32459.546329523,8456233.446845557881351674
2261,1624640400,32581.923709502,8424639.891430373456135348
2262,1624644000,32534.0056104,8437116.722517495188825891
2263,1624647600,31379.96292092,8748871.260613339537613878
2264,1624651200,31392.366966802,8746062.569837959463463282
